时间,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
2018/9/6,2297.9463,2338.196,2213.868,2218.4885,2211.133,2228.304,2203.6807,2125.079,2176.1545,2111.8127,2083.2625,2120.0723,2071.3245,2074.4663,2085.9224,2085.904,2008.599,2057.37,2046.4647,2076.6233,2089.8567,2118.6482,2141.4827,2250.1978,2257.0908,2351.3633,2387.4856,2343.847,2383.9763,2366.4778,2428.5388,2482.2983,2580.8713,2588.6113,2565.413,2607.9822,2668.793,2753.297,2791.7856,2758.9316,2791.4565,2784.9067,2819.233,2901.9053,2968.2336,2876.6226,2871.2888,2834.51,2746.306,2757.471,2737.4526,2686.2864,2752.0425,2675.6091,2768.622,2794.6365,2824.617,2759.5432,2766.9778,2751.6619,2757.193,2763.7068,2799.3862,2811.17,2806.6406,2853.3403,2830.5737,2889.6782,2839.0366,2792.8638,2856.0266,2802.919,2722.3594,2809.567,2858.4858,2874.6287,2830.8416,2793.3284,2707.2695,2742.996,2665.7717,2719.2134,2598.3577,2606.6025,2540.9297,2549.5583,2447.8142,2450.9268,2327.308,2294.326,2279.7112,2198.6956,2304.255,2243.211,2260.0447,2218.2407
2018/9/7,2193.917,2122.3835,2175.1997,2161.5522,2131.6477,2096.2334,2095.7393,2061.0754,2067.7883,2043.8007,2083.9412,2040.0846,1992.957,2000.6947,1952.4681,2027.09,2017.2346,1978.1189,2031.2196,2052.338,2085.6968,2016.7201,2062.0864,2193.265,2225.884,2270.6406,2336.5273,2367.1487,2364.8938,2366.2227,2372.357,2387.67,2396.8687,2391.6746,2435.3882,2472.005,2465.1218,2589.9404,2622.5503,2706.4807,2676.079,2672.7478,2705.9556,2677.8354,2765.8037,2757.9387,2765.2405,2715.2214,2740.4036,2613.1694,2620.0093,2606.798,2564.788,2566.2708,2561.2986,2611.895,2564.078,2646.2183,2560.7134,2591.2144,2611.4385,2581.448,2646.0657,2624.848,2584.2551,2634.5503,2717.6978,2667.122,2679.5156,2712.6575,2734.6887,2716.2195,2731.0093,2729.4653,2708.7153,2762.0781,2777.1282,2687.3733,2668.6064,2634.7915,2568.6729,2595.4634,2558.331,2479.642,2442.5088,2401.5352,2354.1772,2321.08,2229.0754,2228.3413,2130.9094,2139.9705,2196.6233,2172.9473,2144.1992,2109.8022
2018/9/8,2050.6982,2049.5103,1991.7283,2057.5479,2035.3389,1998.5942,2045.0975,1974.5339,1975.9691,1965.4065,1937.6836,1967.9845,1959.9972,1935.172,1905.7964,1932.8824,1921.9753,1929.548,1887.3551,1942.596,1945.3307,1942.0637,1944.1302,2055.5452,2121.3032,2178.7974,2258.3381,2183.0764,2224.9155,2185.0864,2216.5586,2238.5664,2254.6716,2275.976,2310.139,2332.9448,2401.7974,2353.945,2468.2502,2478.6094,2509.4978,2508.5806,2561.7546,2570.104,2599.1682,2648.6648,2670.0151,2657.587,2583.3296,2536.3003,2485.1086,2455.7766,2453.6406,2443.1614,2395.246,2441.2104,2417.2458,2386.339,2345.6206,2346.4294,2367.4705,2398.744,2423.9697,2355.2434,2376.8057,2356.8518,2426.8315,2431.1064,2456.9663,2506.6277,2519.8972,2563.277,2505.129,2571.259,2608.805,2601.3967,2530.1519,2502.6956,2489.7048,2454.3455,2410.4094,2404.8752,2424.8088,2350.3147,2340.386,2298.6013,2229.7805,2151.8076,2118.7332,2049.5928,1993.9084,2004.9258,2005.2332,1972.9734,1975.5238,1932.6619
2018/9/9,1887.2709,1874.7938,1858.4996,1829.155,1865.8185,1832.1555,1824.2985,1846.6915,1821.3673,1822.1565,1848.6249,1840.5015,1785.7294,1795.9132,1826.117,1815.2888,1815.0419,1787.317,1842.9966,1835.9404,1900.2268,1919.1346,2020.9634,2051.8257,2162.3254,2232.5898,2239.0378,2264.5698,2269.7656,2273.1873,2359.5317,2414.0962,2509.022,2571.575,2658.8672,2637.668,2741.1326,2786.2146,2814.8635,2873.7527,2897.3562,2914.611,2987.2102,3019.6165,3076.0388,3022.5293,3026.7795,2972.5803,2955.149,2883.1582,2827.7437,2845.1545,2912.6045,2876.634,2899.1233,2956.0288,2992.6313,2997.6865,2962.5862,2969.3677,2982.4028,2968.5874,3003.4272,2984.2664,2968.9536,2960.936,2960.9495,2965.2502,2904.1123,2948.4504,2934.1257,2882.8777,2893.4917,2881.5125,2879.9924,2934.7244,2928.1196,2821.1985,2773.427,2814.2869,2744.8691,2754.36,2709.4163,2654.1892,2600.327,2551.0913,2472.7104,2437.7314,2374.7214,2323.3132,2215.5493,2294.5999,2331.411,2332.404,2269.618,2216.3123
2018/9/10,2218.495,2179.0273,2196.8782,2175.7341,2168.374,2164.7725,2211.7583,2150.3384,2145.6448,2148.6594,2136.712,2137.1174,2072.2756,2079.76,2070.4766,2068.1765,2056.769,2088.8982,2097.2751,2071.7522,2159.0037,2208.3872,2243.1968,2362.5576,2430.6587,2490.7988,2484.9243,2422.9797,2448.255,2456.198,2516.4043,2608.697,2719.2864,2711.12,2772.0806,2821.4453,2862.024,2928.694,2993.9976,2979.9578,3046.6016,3118.632,3047.061,3113.0461,3207.5183,3149.7366,3121.7678,3079.3616,2998.8936,2945.651,3025.272,2947.971,3011.4192,3005.6125,3097.3005,3079.8474,3153.9387,3093.6619,3083.939,3091.2063,3090.3674,3181.7012,3139.0142,3064.4648,3098.3228,3096.478,3071.9133,3058.2395,3062.0435,3067.1995,2992.7866,3011.0173,3009.43,3044.4133,3029.249,3015.438,2953.772,2945.6191,2884.9697,2857.522,2837.421,2753.8723,2754.2124,2682.3992,2644.7676,2682.1738,2560.571,2466.1394,2428.2764,2345.2188,2294.923,2309.6836,2378.9324,2385.1826,2323.2769,2289.9995
2018/9/11,2234.726,2251.6467,2249.2932,2216.3472,2213.5671,2152.4465,2160.819,2210.1997,2227.096,2174.0322,2104.208,2122.913,2099.5552,2060.109,2067.8442,2009.2224,2020.1968,2063.2595,2086.559,2078.757,2090.2966,2069.0405,2123.275,2216.504,2333.0361,2366.936,2377.8228,2347.8909,2346.6863,2346.099,2438.9465,2452.6926,2580.5884,2608.922,2671.9229,2710.793,2737.8408,2858.5127,2874.043,2915.3323,2918.8857,2936.5261,2954.8503,3020.1707,3057.9539,3010.5635,2944.8923,2875.159,2821.9834,2770.8813,2719.0852,2733.7937,2763.8115,2734.6484,2800.243,2778.7163,2832.035,2843.9653,2789.7263,2797.664,2818.027,2821.4763,2858.234,2821.3213,2808.1084,2810.021,2859.5984,2843.441,2844.5173,2900.6912,2862.7002,2816.492,2795.9604,2804.2354,2858.546,2868.4192,2834.326,2783.0771,2730.579,2697.5574,2679.9075,2653.9058,2652.703,2530.1125,2516.382,2451.903,2397.512,2317.7913,2253.7263,2263.867,2188.7886,2142.3062,2274.652,2233.604,2255.2798,2175.6108
2018/9/12,2204.808,2141.4736,2167.7424,2122.3108,2142.7688,2117.0798,2178.6602,2147.8481,2098.3142,2103.1199,2102.335,2030.1193,2101.8894,2079.336,2000.8932,2016.8887,2031.5804,2023.6967,1990.5491,2062.128,2036.7996,2066.6616,2144.881,2189.0046,2325.471,2377.9556,2392.6697,2400.1125,2375.4995,2321.8247,2409.076,2493.786,2569.025,2570.9526,2573.5786,2620.3152,2599.054,2675.9534,2781.34,2736.053,2719.527,2817.2903,2791.6072,2781.3738,2844.0537,2867.6448,2825.9746,2738.286,2684.542,2560.2412,2551.0806,2560.0935,2602.7935,2661.145,2622.1248,2680.915,2679.445,2653.709,2692.2883,2687.4724,2704.652,2746.0464,2720.9185,2720.268,2720.3457,2716.8352,2793.495,2682.9116,2762.1042,2749.7185,2705.269,2758.348,2692.444,2768.5715,2847.0913,2848.839,2802.5325,2759.55,2678.3184,2681.7332,2608.872,2643.2034,2583.2776,2536.744,2454.903,2516.8071,2444.245,2413.448,2358.4387,2281.5654,2261.592,2242.6443,2257.9526,2222.7253,2258.1038,2218.9353
2018/9/13,2169.7615,2184.7864,2177.6624,2152.4795,2139.3628,2156.1284,2198.8354,2108.627,2120.516,2104.9175,2066.2854,2109.1929,2077.6416,2101.2488,2088.376,2065.786,2089.2405,2083.5454,2092.497,2109.31,2109.7861,2181.6484,2179.9563,2295.3494,2266.3735,2374.4683,2392.985,2404.3455,2390.9268,2408.5352,2436.8562,2504.6506,2542.256,2529.7544,2570.6975,2598.093,2562.958,2712.4897,2704.1729,2726.9998,2774.571,2833.2832,2781.602,2820.7163,2904.7317,2875.104,2880.0886,2759.9897,2766.8384,2692.124,2680.5251,2631.67,2685.6743,2700.9592,2813.7534,2744.845,2781.8088,2816.4656,2737.0999,2728.597,2772.4504,2754.5332,2781.2166,2801.4927,2779.1167,2797.0923,2838.3755,2888.8955,2871.2217,2889.48,2859.1099,2841.9292,2800.4465,2838.8901,2926.1646,2862.0918,2846.7214,2764.662,2806.4983,2738.906,2715.314,2672.8296,2609.593,2582.304,2559.4514,2489.0674,2429.7651,2326.735,2282.7415,2258.9377,2203.21,2163.518,2231.0552,2180.7344,2132.124,2122.5308
2018/9/14,2187.379,2065.0098,2156.5222,2116.7422,2023.0416,2072.952,2056.502,2065.7314,2046.1881,2006.8574,1998.3574,2069.1907,2067.691,2012.7332,1973.9315,2056.6406,2019.4609,2030.3448,2036.3817,2068.8816,2074.689,2089.914,2157.0535,2200.6143,2262.866,2314.4583,2357.5747,2393.961,2343.2878,2354.7925,2471.7715,2441.205,2509.0505,2512.815,2585.315,2576.0652,2587.903,2605.947,2707.0667,2680.1743,2686.878,2730.949,2702.8467,2750.955,2764.0867,2793.7693,2769.8735,2707.2246,2622.9514,2560.7747,2615.3088,2584.226,2614.9219,2609.9944,2600.4106,2541.5022,2622.8481,2592.8503,2507.526,2510.021,2528.7666,2569.4824,2574.964,2531.6277,2582.273,2613.8684,2664.3752,2708.3137,2769.4282,2765.2678,2853.9673,2778.5005,2718.4119,2733.3257,2701.7095,2635.2397,2592.4177,2558.3838,2474.7222,2488.6555,2431.53,2453.029,2449.283,2373.312,2289.889,2258.3389,2171.3447,2103.297,2010.0872,1976.789,1957.3832,1962.9164,2052.4714,2038.8553,2045.302,2038.8584
2018/9/15,2041.1407,2001.8484,1980.561,1996.0068,1945.8782,1945.6442,1957.594,1963.3925,1933.9102,1913.4755,1949.4127,1918.3329,1881.6786,1914.6388,1917.4113,1905.7711,1916.2892,1921.5726,1920.4458,1940.3671,1974.4768,2007.1099,2053.5938,2117.638,2209.17,2304.4736,2320.7722,2302.8418,2320.4094,2301.675,2366.885,2456.064,2553.9016,2491.5383,2541.8252,2610.5835,2642.5044,2674.3906,2721.1082,2762.6611,2751.0125,2764.8171,2780.4463,2788.386,2809.324,2757.4807,2710.162,2694.88,2608.362,2509.8826,2477.6,2461.846,2551.1382,2621.5994,2591.9622,2607.1282,2641.8606,2597.8232,2603.7373,2578.8633,2618.9067,2664.441,2658.4326,2664.2986,2684.4968,2724.4731,2726.1982,2720.2559,2806.3044,2800.6108,2811.9888,2802.967,2745.1438,2778.9429,2801.9636,2750.9734,2690.949,2689.9255,2608.2024,2596.1267,2552.1511,2562.6233,2473.522,2431.825,2436.8142,2377.9211,2277.0564,2231.8354,2183.3433,2193.8638,2067.6484,2077.8987,2166.6484,2116.8442,2111.5315,2123.13
2018/9/16,2100.706,2099.9966,2064.3572,2049.0896,2049.6665,2037.2329,2029.5807,2045.3585,2002.7783,2023.2472,2021.8457,1955.8417,2004.57,1982.4014,1982.1897,1985.0913,2026.4595,2016.7074,2012.0035,2036.2015,2103.0864,2077.704,2137.65,2240.8333,2313.9783,2411.2002,2391.1118,2347.6433,2391.364,2364.907,2389.295,2423.6091,2496.4297,2545.5789,2576.7134,2623.5286,2598.1506,2668.1985,2725.6038,2740.1472,2773.9543,2782.2297,2758.2688,2789.9023,2837.1846,2745.5518,2714.7578,2666.2798,2545.5142,2487.7764,2495.648,2472.831,2522.8994,2558.6355,2601.7998,2629.5728,2662.114,2629.699,2642.0164,2649.9834,2633.0256,2604.8826,2661.6035,2693.4148,2717.8,2757.4844,2793.7815,2822.7769,2784.732,2874.6187,2838.0706,2849.6602,2795.4597,2774.7737,2728.609,2680.8865,2619.59,2621.2827,2568.7751,2484.989,2497.9739,2474.1895,2428.5356,2395.1938,2346.3308,2304.833,2257.316,2194.7844,2153.579,2119.358,2056.5952,2067.483,2204.4504,2111.8164,2105.822,2061.6455
2018/9/17,2035.9498,2006.1136,2066.4514,2035.434,2040.7988,2000.7201,2031.4214,2011.6976,2054.4475,1984.4524,1983.9437,1962.959,1982.6946,1964.8287,1944.1666,1986.9227,2016.5557,1927.4463,1939.8291,1978.8718,2026.4935,2019.4839,2033.731,2107.6978,2222.0312,2342.6965,2402.4648,2360.4773,2319.4106,2319.4229,2415.709,2434.0774,2495.0552,2585.2163,2539.125,2556.93,2585.5388,2711.0955,2677.0264,2731.0842,2764.5718,2720.8208,2737.8748,2758.3281,2830.6687,2815.4705,2680.5122,2642.7031,2589.88,2515.9456,2498.0027,2496.6191,2561.2424,2566.9863,2596.7205,2558.691,2611.619,2626.58,2596.5713,2602.1855,2560.9807,2596.7476,2579.9565,2589.1704,2621.272,2607.1875,2650.8423,2691.0513,2736.6794,2750.155,2797.0054,2746.9155,2745.1438,2758.141,2781.625,2750.701,2657.7554,2604.76,2554.085,2513.2646,2523.5244,2455.277,2371.8333,2367.179,2345.842,2264.7717,2270.7866,2244.2886,2151.2808,2108.812,2034.1852,2102.4546,2101.4055,2082.78,2084.639,2019.4756
2018/9/18,2001.9731,1986.208,1987.387,2007.0504,1958.9713,1992.5927,1981.8154,1976.1486,1972.2961,1942.7281,1936.0635,1995.4214,1868.2474,1904.1497,1902.5964,1890.2391,1906.4376,1937.647,1980.377,1970.2515,1991.1311,2005.2144,2053.559,2088.6099,2237.8691,2286.4824,2308.6345,2291.65,2324.5996,2310.267,2340.6475,2408.8394,2438.4502,2535.7573,2534.6194,2571.824,2566.7478,2656.302,2693.9436,2664.0999,2702.8674,2652.3992,2705.2627,2744.5552,2783.91,2740.329,2655.436,2581.2085,2542.1755,2443.728,2408.89,2422.0908,2460.6978,2519.025,2522.314,2577.7979,2522.3315,2561.734,2556.135,2553.3137,2542.3232,2555.402,2610.0093,2581.6797,2587.2708,2617.7014,2571.1016,2663.4375,2625.8374,2670.227,2704.4355,2747.7634,2703.8835,2756.1304,2790.1604,2710.5059,2696.8508,2658.2,2596.8508,2556.468,2502.4478,2529.7378,2488.1929,2494.7935,2433.287,2376.2449,2335.8306,2248.031,2153.018,2131.8413,2069.2937,2048.498,2153.2825,2071.0063,2103.047,2066.55
2018/9/19,2029.9427,2044.0901,2060.961,2025.4006,2011.5074,1994.4191,2013.694,1994.6545,1968.5568,1974.0963,1977.7286,1951.8431,1985.4366,1949.0916,1936.331,1903.2692,1891.6176,1957.9684,1963.1635,1984.7113,2058.5254,2090.7393,2141.9546,2158.3733,2319.0706,2393.877,2392.2874,2371.2554,2354.8948,2355.2979,2339.6216,2425.182,2447.6428,2499.982,2517.0342,2530.5198,2629.9353,2664.699,2625.8123,2689.7017,2692.7554,2718.854,2721.4055,2743.376,2793.9583,2736.6775,2698.2468,2632.5125,2496.9045,2477.0366,2490.6218,2478.2444,2500.1772,2590.752,2543.103,2556.6797,2624.7124,2576.5708,2415.9536,2546.032,2556.455,2602.4575,2611.291,2550.082,2625.6858,2606.9304,2595.136,2663.7966,2633.0667,2655.148,2646.9172,2635.2178,2596.9268,2752.3684,2818.0908,2788.3486,2760.8022,2616.9238,2625.834,2612.161,2508.6025,2583.929,2519.8718,2450.5637,2432.37,2383.3643,2344.733,2265.1313,2222.0896,2151.861,2121.3962,2114.273,2180.2314,2195.7617,2123.7114,2074.138
2018/9/20,2045.6038,2053.3047,2075.1653,2045.2552,1989.9944,1981.7559,2025.8258,1954.6014,1943.674,1973.2783,1922.7213,1982.5918,1894.728,1926.3535,1916.7524,1882.6685,1883.5573,1899.3176,1930.6879,1960.1074,2056.843,1962.4307,2034.7635,2085.2483,2153.0894,2207.714,2250.9934,2209.2688,2230.4326,2257.2285,2261.0742,2282.8252,2383.46,2368.2632,2376.9683,2399.196,2433.7922,2482.7566,2490.411,2574.9907,2582.496,2598.3035,2592.7305,2587.6099,2692.2341,2689.0405,2586.9763,2581.064,2482.2847,2473.9937,2449.7708,2463.115,2447.591,2478.3423,2548.5603,2495.196,2517.4033,2480.5344,2469.1982,2489.0562,2462.494,2588.863,2588.9934,2541.0974,2575.3564,2601.5247,2612.346,2636.9905,2605.5842,2620.0972,2653.2942,2632.2986,2618.7495,2740.573,2795.9053,2704.1567,2670.3054,2614.3728,2597.4558,2541.386,2481.4553,2486.4229,2496.1956,2463.2004,2353.2556,2330.443,2293.036,2228.4824,2162.4963,2116.6084,2074.6177,2041.6702,2150.601,2076.3472,2094.692,2058.7495
2018/9/21,2003.7816,2018.9131,1980.3501,1980.5212,1948.858,1956.9518,1984.078,2013.1865,1906.9594,1974.6626,1900.7561,1899.4626,1910.1932,1904.4258,1919.4542,1883.1417,1876.5198,1895.0834,1883.6815,1941.7731,1948.3667,1934.3948,1984.8511,2056.2366,2168.3977,2261.7585,2226.5698,2261.31,2306.164,2265.4197,2290.7585,2287.9768,2379.8533,2402.216,2414.6177,2470.8723,2492.893,2514.415,2536.937,2530.1072,2597.2341,2571.715,2616.1775,2680.8499,2721.613,2656.33,2673.069,2653.1807,2560.8347,2506.4634,2462.771,2514.0688,2469.6472,2552.5813,2542.9905,2560.9004,2543.4343,2563.9124,2559.6558,2570.2493,2519.5903,2530.8904,2564.3462,2571.367,2517.6584,2547.5334,2609.1606,2629.8564,2676.0417,2686.7327,2726.2542,2750.874,2707.9941,2798.5105,2802.7605,2799.1548,2721.4612,2668.8958,2713.959,2616.6855,2575.8306,2594.0002,2580.1843,2489.422,2471.2085,2410.3242,2333.0945,2231.971,2139.987,2142.9695,2082.8496,2111.1472,2130.9282,2081.1873,2058.7227,2053.8145
2018/9/22,2034.2048,2009.8579,2007.1091,2032.777,1966.8583,1970.3805,2008.2952,1959.3282,1975.257,1944.775,1986.4645,1969.0226,1947.7651,1911.9062,1927.6022,1903.5017,1875.3837,1901.4259,1922.5732,1937.1868,1955.6349,2025.9839,2087.8245,2192.754,2295.439,2382.3374,2377.891,2339.4897,2343.5735,2317.9631,2383.4343,2360.541,2497.5388,2533.6013,2494.7273,2586.125,2614.6294,2652.318,2742.04,2713.894,2751.7302,2792.6873,2833.0361,2812.2188,2881.0913,2829.143,2839.981,2720.0303,2689.1611,2639.5588,2616.7236,2609.0923,2662.0662,2666.7935,2697.5547,2661,2715.8652,2718.2263,2765.381,2768.123,2696.0193,2747.6143,2821.6333,2759.1416,2734.2048,2743.9358,2790.3962,2765.6355,2776.039,2801.714,2815.8586,2823.994,2806.724,2820.053,2833.822,2845.8389,2764.4973,2762.7932,2756.8213,2662.253,2590.6077,2651.7097,2619.681,2531.294,2515.9675,2467.3235,2356.4744,2241.3076,2242.6086,2186.571,2095.6619,2123.1626,2178.7217,2151.4795,2141.4333,2095.1418
2018/9/23,2090.7515,2073.6091,2060.671,2052.4753,2069.0793,2019.8583,2032.3696,2011.7277,2022.2786,1988.8292,1979.3301,1942.0946,1894.7836,1960.2616,1936.7362,1962.9114,1960.7129,1965.0007,1961.4705,1994.7031,2073.6606,2092.9358,2202.9507,2232.2092,2311.7405,2388.2913,2397.2244,2424.717,2401.5598,2332.7917,2408.483,2415.6506,2494.9375,2598.8357,2644.1797,2603.131,2700.3596,2680.0093,2783.1296,2784.097,2830.6948,2815.0264,2826.045,2843.0183,2865.0247,2850.4077,2807.6655,2713.4055,2673.407,2618.1094,2648.1577,2612.8396,2626.2683,2664.3794,2700.5916,2751.9443,2764.412,2722.6538,2731.04,2693.3015,2729.3787,2756.178,2800.3003,2782.504,2731.8425,2746.6648,2775.5059,2785.9695,2751.2253,2800.6118,2814.5825,2829.3303,2836.0742,2856.6045,2823.0518,2845.5261,2719.6848,2728.7058,2726.63,2686.1838,2612.2263,2641.4946,2590.9814,2550.281,2468.2102,2417.8914,2352.226,2295.2363,2206.7844,2161.997,2130.614,2136.6763,2200.4023,2225.3762,2175.7373,2122.2537
2018/9/24,2075.6575,2084.2664,2120.7458,2146.6807,2068.388,2118.6833,2035.4335,2067.5461,2024.3499,2060.0454,2054.8215,2042.8881,1987.5773,2002.39,2016.0087,2024.7996,2006.2424,2021.2234,2010.2341,2034.1112,2049.9392,2097.782,2104.3613,2210.8708,2283.3162,2406.7344,2449.387,2412.7595,2398.6921,2375.6362,2417.853,2463.9146,2511.0266,2525.9724,2581.626,2594.458,2620.822,2638.0527,2750.3164,2702.2886,2734.1284,2757.2083,2749.8728,2749.5686,2858.6602,2764.9993,2683.7664,2634.518,2573.676,2496.5718,2463.716,2481.1687,2474.2637,2527.3884,2549.4797,2589.9868,2569.9119,2596.8792,2618.6792,2594.4783,2517.3325,2521.7976,2579.1743,2533.1416,2585.6565,2578.9163,2551.7864,2596.0576,2583.728,2619.4023,2639.105,2599.9482,2579.235,2705.5667,2733.0635,2701.8418,2615.0056,2570.38,2549.3433,2517.7854,2474.1108,2474.1099,2450.798,2342.709,2309.2332,2279.6436,2178.2,2133.7727,2088.542,2002.8832,2001.4083,2047.7322,2068.2664,2072.9402,2077.4126,2019.8567
2018/9/25,2009.7917,2028.4761,2021.3716,1974.8335,1957.2386,2005.6621,1970.129,1950.8677,1960.0369,1943.8085,1910.9292,1892.9165,1902.582,1879.4746,1902.0864,1884.4843,1922.9774,1928.1366,1919.7764,1925.3237,1960.8868,2021.3666,2069.5896,2086.8071,2246.3555,2258.2551,2312.8562,2315.0642,2325.7097,2278.0635,2297.287,2314.8284,2409.5337,2450.4258,2432.6165,2496.5618,2511.5208,2541.11,2653.2776,2615.8193,2685.5457,2766.6277,2729.705,2716.4233,2714.8074,2685.4067,2710.4082,2577.1643,2617.8376,2527.3237,2493.5527,2504.1826,2543.706,2592.3657,2623.8313,2602.329,2663.1777,2624.8284,2600.98,2619.9905,2608.9182,2648.4197,2700.8813,2673.1614,2625.501,2686.1235,2698.4888,2677.1296,2676.5889,2719.1443,2761.0542,2779.1338,2744.8115,2762.8838,2779.791,2713.341,2653.0427,2626.9504,2570.6504,2558.9976,2573.724,2566.08,2544.7751,2458.8647,2355.381,2312.0957,2280.1335,2170.381,2171.135,2136.2368,2048.034,2059.314,2152.3467,2134.2688,2070.976,2032.0034
2018/9/26,1983.6536,2000.4618,2020.3864,2047.5466,1986.2025,2051.3225,2001.1439,1964.8857,1985.146,1974.9417,1966.2764,1936.713,1913.8586,1928.132,1963.212,1929.1001,1894.9386,1919.0515,1953.4775,1935.202,1979.9023,2049.9517,2093.45,2131.7595,2219.44,2289.616,2314.6892,2306.0476,2228.111,2280.4534,2309.706,2367.2722,2429.9292,2424.678,2470.1594,2492.6973,2512.4866,2550.3967,2576.99,2605.3386,2641.3877,2639.6409,2665.646,2666.1533,2664.0667,2652.997,2625.9119,2567.6663,2562.1555,2465.3447,2485.6794,2485.8733,2545.0837,2576.6306,2568.593,2581.4294,2581.5754,2611.9844,2603.2454,2554.4585,2615.2634,2609.5627,2639.3262,2592.7878,2594.3882,2642.966,2552.3896,2612.541,2560.0105,2665.3306,2649.3464,2644.0496,2664.9226,2769.9673,2763.236,2702.8608,2650.4849,2597.8271,2496.3972,2488.9502,2475.7178,2467.4714,2406.557,2351.507,2305.3752,2330.7744,2247.249,2139.7246,2091.7048,1995.6938,1985.8342,2046.2963,2047.3132,2061.3877,2034.0835,1994.6158
2018/9/27,1975.541,1967.4734,1933.9431,1950.342,1988.7572,1965.8737,1929.3567,1914.6771,1882.1296,1916.0404,1882.5836,1869.4958,1836.0825,1887.3296,1881.0089,1858.567,1886.5806,1873.2552,1911.3641,1901.772,1962.1028,1982.9733,1972.8656,1989.5312,2093.9746,2195.515,2229.0984,2168.9636,2251.5889,2203.219,2256.8892,2336.2144,2367.7231,2358.3823,2415.9265,2448.3909,2455.138,2524.76,2549.553,2533.1655,2593.7297,2642.081,2617.0994,2645.035,2716.3074,2710.7673,2722.362,2658.1636,2588.4548,2554.2124,2561.2974,2564.3655,2562.0183,2615.1895,2612.4458,2565.1328,2592.4348,2614.983,2535.0386,2561.6953,2575.1868,2580.2249,2617.2166,2592.4893,2570.7708,2579.3801,2634.477,2676.1187,2679.5603,2695.3354,2725.429,2691.1116,2736.6902,2827.3528,2788.1155,2718.89,2690.669,2615.2515,2616.7805,2586.487,2543.0793,2563.1433,2523.149,2486.2805,2441.6553,2364.102,2327.5625,2231.017,2154.273,2185.3726,2076.9236,2083.7188,2110.9558,2132.7078,2122.7644,2124.1907
2018/9/28,2045.3297,2051.209,2073.1682,2091.9458,2044.6815,2070.4695,2005.256,2023.3158,2015.8092,2006.985,1993.1963,2019.6184,1996.4215,2000.941,1972.6711,1958.0653,1947.6792,1952.8591,1986.377,1958.0035,1998.1735,2067.4,2084.4644,2138.5745,2207.5728,2321.998,2320.235,2251.8372,2303.2366,2278.1213,2255.0764,2351.6836,2424.895,2408.1216,2519.125,2554.2039,2566.846,2587.9534,2611.31,2602.3867,2664.5361,2662.2114,2628.1526,2712.1458,2732.0103,2649.4622,2592.716,2562.2144,2537.533,2456.572,2430.4993,2430.216,2405.9915,2475.5647,2516.5903,2464.2876,2518.4316,2505.6438,2461.4475,2481.7668,2468.6047,2521.3796,2586.6929,2523.0425,2589.5344,2628.154,2601.0679,2696.9683,2634.1526,2684.6062,2700.1519,2681.6206,2671.5232,2699.907,2612.0632,2517.6982,2486.6934,2450.0217,2394.5703,2388.0872,2370.036,2303.6199,2286.822,2288.4104,2183.5903,2197.1892,2102.127,2043.8287,1944.2565,1905.7899,1891.6416,1894.4989,1950.4089,1926.9178,1933.2803,1877.7354
2018/9/29,1877.2344,1878.6692,1913.8334,1913.4825,1865.6814,1898.0903,1896.6176,1853.2454,1854.7305,1877.6129,1835.1005,1807.1992,1809.7457,1815.9807,1767.4789,1771.7227,1814.9629,1848.3585,1848.5948,1824.3167,1853.7313,1890.0757,1932.8846,2044.6031,2127.999,2165.1377,2164.6772,2163.104,2143.8962,2178.5728,2179.853,2173.1555,2318.2905,2369.3577,2354.1345,2353.533,2352.6409,2456.0542,2450.125,2422.2678,2455.0645,2459.139,2453.8298,2473.5608,2590.9785,2511.148,2467.3196,2437.6628,2386.1494,2301.3901,2301.779,2292.7993,2310.9722,2323.7031,2374.7969,2335.882,2375.6445,2382.275,2358.9697,2426.4438,2448.0505,2416.8618,2404.0837,2457.5884,2460.1309,2470.7986,2457.2173,2484.3909,2493.339,2503.8752,2540.0178,2571.6018,2572.0535,2646.0737,2576.797,2503.3699,2490.579,2381.4973,2342.9136,2293.4482,2338.7195,2324.7112,2302.0881,2245.4075,2252.9365,2208.9268,2177.8418,2107.529,1993.6053,1988.6832,1905.7399,1976.3505,2027.9187,2086.1785,1994.881,1977.9288
